,title,eid,publication year,authors,last name,first name,member id,irp,2018,2019,2020,2021,2022,2023
2031,Liver disease classification from ultrasound using multi-scale CNN,2-s2.0-85107611351,2021,"Che, Hui;Brown, Lloyd G.;Foran, David J.;Nosher, John L.;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,1,8,14
2032,The Rheology of the Carotid Sinus: A Path Toward Bioinspired Intervention,2-s2.0-85108598365,2021,"Iskander, Andrew;Bilgi, Coskun;Naftalovich, Rotem;Hacihaliloglu, Ilker;Berkman, Tolga;Naftalovich, Daniel;Pahlevan, Niema",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,0,2,0
2033,Time-aware deep neural networks for needle tip localization in 2D ultrasound,2-s2.0-85104141276,2021,"Mwikirize, Cosmas;Kimbowa, Alvin B.;Imanirakiza, Sylvia;Katumba, Andrew;Nosher, John L.;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,1,2,5
2034,Chest X-ray image phase features for improved diagnosis of COVID-19 using convolutional neural network,2-s2.0-85099264619,2021,"Qi, Xiao;Brown, Lloyd G.;Foran, David J.;Nosher, John;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,7,10,16
2035,Multi-feature Multi-Scale CNN-Derived COVID-19 Classification from Lung Ultrasound Data,2-s2.0-85122548804,2021,"Che, Hui;Radbel, Jared;Sunderram, Jag;Nosher, John L.;Patel, Vishal M.;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,0,2,1
2036,Realistic Ultrasound Image Synthesis for Improved Classification of Liver Disease,2-s2.0-85116496525,2021,"Che, Hui;Ramanathan, Sumana;Foran, David J.;Nosher, John L.;Patel, Vishal M.;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,0,0,0
2037,Multi-Feature Semi-Supervised Learning for COVID-19 Diagnosis from Chest X-Ray Images,2-s2.0-85116450623,2021,"Qi, Xiao;Foran, David J.;Nosher, John L.;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,0,0,0
2038,Medical Transformer: Gated Axial-Attention for Medical Image Segmentation,2-s2.0-85116425765,2021,"Valanarasu, Jeya Maria Jose;Oza, Poojan;Hacihaliloglu, Ilker;Patel, Vishal M.",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,3,103,151
2039,Improved Automatic Bone Segmentation Using Large-Scale Simulated Ultrasound Data to Segment Real Ultrasound Bone Surface Data,2-s2.0-85099536555,2020,"Patel, Hridayi;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,1,2,1
2040,Learning to Segment Brain Anatomy from 2D Ultrasound with Less Data,2-s2.0-85092777120,2020,"Valanarasu, Jeya Maria Jose;Yasarla, Rajeev;Wang, Puyang;Hacihaliloglu, Ilker;Patel, Vishal M.",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,1,5,4,8
2041,Bone shadow segmentation from ultrasound data for orthopedic surgery using GAN,2-s2.0-85087784812,2020,"Alsinan, Ahmed Z.;Patel, Vishal M.;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,3,4,3
2042,Robust real-time bone surfaces segmentation from ultrasound using a local phase tensor-guided CNN,2-s2.0-85085345322,2020,"Wang, Puyang;Vives, Michael;Patel, Vishal M.;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,1,5,2
2043,IJCARS - IPCAI 2020 special issue: 11th conference on information processing for computer-assisted interventions - part 1,2-s2.0-85085277731,2020,"Giannarou, Stamatia;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,0,0,0
2044,GAN-Based Realistic Bone Ultrasound Image and Label Synthesis for Improved Segmentation,2-s2.0-85092789199,2020,"Alsinan, Ahmed Z.;Rule, Charles;Vives, Michael;Patel, Vishal M.;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,0,1,1
2045,KiU-Net: Towards Accurate Segmentation of Biomedical Images Using Over-Complete Representations,2-s2.0-85092775371,2020,"Valanarasu, Jeya Maria Jose;Sindagi, Vishwanath A.;Hacihaliloglu, Ilker;Patel, Vishal M.",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,6,26,25
2046,Robust Bone Shadow Segmentation from 2D Ultrasound Through Task Decomposition,2-s2.0-85092757746,2020,"Wang, Puyang;Vives, Michael;Patel, Vishal M.;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,0,1,1
2047,Knee-cartilage segmentation and thickness measurement from 2D ultrasound,2-s2.0-85067697784,2019,"Desai, Prajna;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,2,3,4,1
2048,Interventional imaging: Ultrasound,2-s2.0-85082572328,2019,"Hacihaliloglu, Ilker;Chen, Elvis C.S.;Mousavi, Parvin;Abolmaesumi, Purang;Boctor, Emad;Linte, Cristian A.",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,1,0,0,2
2049,Single Shot Needle Tip Localization in 2D Ultrasound,2-s2.0-85075680655,2019,"Mwikirize, Cosmas;Nosher, John L.;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,5,0,3
2050,Unsupervised domain adaptation for classification of histopathology whole-slide images,2-s2.0-85067557974,2019,"Ren, Jian;Hacihaliloglu, Ilker;Singer, Eric A.;Foran, David J.;Qi, Xin",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,5,11,8,9
2051,Learning needle tip localization from digital subtraction in 2D ultrasound,2-s2.0-85065171714,2019,"Mwikirize, Cosmas;Nosher, John L.;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,2,2,9,1,6
2052,Automatic segmentation of bone surfaces from ultrasound using a filter-layer-guided CNN,2-s2.0-85062958104,2019,"Alsinan, Ahmed Z.;Patel, Vishal M.;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,3,10,7,11,5
2053,Enhancement and automated segmentation of ultrasound knee cartilage for early diagnosis of knee osteoarthritis,2-s2.0-85048147483,2018,"Desai, Prajna Ramesh;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,2,2,0,2,0
2054,Automatic real-time CNN-based neonatal brain ventricles segmentation,2-s2.0-85048145198,2018,"Wang, Puyang;Cuccolo, Nick G.;Tyagi, Rachana;Hacihaliloglu, Ilker;Patel, Vishal M.",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,1,1,3,3,3,4
2055,Convolution neural networks for real-time needle detection and localization in 2D ultrasound,2-s2.0-85047017424,2018,"Mwikirize, Cosmas;Nosher, John L.;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,1,5,8,11,9,8
2056,Signal attenuation maps for needle enhancement and localization in 2D ultrasound,2-s2.0-85039869788,2018,"Mwikirize, Cosmas;Nosher, John L.;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,3,4,3,3,1,0
2057,3D ultrasound for orthopedic interventions,2-s2.0-85054774272,2018,"Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,1,1,1,0
2058,Adversarial domain adaptation for classification of prostate histopathology whole-slide images,2-s2.0-85054078326,2018,"Ren, Jian;Hacihaliloglu, Ilker;Singer, Eric A.;Foran, David J.;Qi, Xin",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,12,14,21,13,10
2059,Simultaneous Segmentation and Classification of Bone Surfaces from Ultrasound Using a Multi-feature Guided CNN,2-s2.0-85053855560,2018,"Wang, Puyang;Patel, Vishal M.;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,1,12,2,10,3
2060,Localization of bone surfaces from ultrasound data using local phase information and signal transmission maps,2-s2.0-85041751512,2018,"Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,1,0,0,1,0,0
2061,Enhancement of bone shadow region using local phase-based ultrasound transmission maps,2-s2.0-85014915749,2017,"Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,4,4,3,3,3,1
2062,A computationally efficient 3D/2D registration method based on image gradient direction probability density function,2-s2.0-85008333285,2017,"Ghafurian, Soheil;Hacihaliloglu, Ilker;Metaxas, Dimitris N.;Tan, Virak;Li, Kang",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,2,2,0,6,2,1
2063,Local Phase-Based Learning for Needle Detection and Localization in 3D Ultrasound,2-s2.0-85029798355,2017,"Mwikirize, Cosmas;Nosher, John L.;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,1,1,0,0,0,1
2064,3D/2D Image registration method for joint motion analysis using low-quality images from mini C-arm machines,2-s2.0-85020389194,2017,"Ghafurian, Soheil;Hacihaliloglu, Ilker;Metaxas, Dimitris N.;Tan, Virak;Li, Kang",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,0,0,0
2065,Structure-enhanced local phase filtering using L<inf>0</inf> gradient minimization for efficient semiautomated knee magnetic resonance imaging segmentation,2-s2.0-85000607289,2016,"Lim, Mikhiel;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,1,0,0,0,1,0
2066,Enhancement of needle tip and shaft from 2D ultrasound using signal transmission maps,2-s2.0-84996554673,2016,"Mwikirize, Cosmas;Nosher, John L.;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,1,0,0,0,0,1
2067,Segmentation of knee MRI using structure enhanced local phase filtering,2-s2.0-84988892603,2016,"Lim, Mikhiel;Hacihaliloglu, Ilker",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,1,0,0,0,0,0
2068,Fast and Accurate Data Extraction for Near Real-Time Registration of 3-D Ultrasound and Computed Tomography in Orthopedic Surgery,2-s2.0-84947486623,2015,"Brounstein, Anna;Hacihaliloglu, Ilker;Guy, Pierre;Hodgson, Antony;Abugharbieh, Rafeef",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,1,0,1,1,0,0
2069,A multi-vertebrae CT to US registration of the lumbar spine in clinical data,2-s2.0-84941335952,2015,"Nagpal, Simrin;Abolmaesumi, Purang;Rasoulian, Abtin;Hacihaliloglu, Ilker;Ungi, Tamas;Osborn, Jill;Lessoway, Victoria A.;Rudan, John;Jaeger, Melanie;Rohling, Robert N.;Borschneck, Dan P.;Mousavi, Parvin",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,4,9,4,0,2,0
2070,Automatic extraction of bone surfaces from 3D ultrasound images in orthopaedic trauma cases,2-s2.0-84938488316,2015,"Hacihaliloglu, Ilker;Guy, Pierre;Hodgson, Antony J.;Abugharbieh, Rafeef",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,3,1,2,1,1,1
2071,Bone enhancement in ultrasound using local spectrum variations for guiding percutaneous scaphoid fracture fixation procedures,2-s2.0-84930091066,2015,"Anas, Emran Mohammad Abu;Seitel, Alexander;Rasoulian, Abtin;John, Paul St;Pichora, David;Darras, Kathryn;Wilson, David;Lessoway, Victoria A.;Hacihaliloglu, Ilker;Mousavi, Parvin;Rohling, Robert;Abolmaesumi, Purang",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,4,2,2,2,0,1
2072,Projection-based phase features for localization of a needle tip in 2D curvilinear ultrasound,2-s2.0-84947565078,2015,"Hacihaliloglu, Ilker;Beigi, Parmida;Ng, Gary;Rohling, Robert N.;Salcudean, Septimiu;Abolmaesumi, Purang",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,6,3,2,3,1,2
2073,3D/2D image registration using weighted histogram of gradient directions,2-s2.0-84943577475,2015,"Ghafurian, Soheil;Hacihaliloglu, Ilker;Metaxas, Dimitris N.;Tan, Virak;Li, Kang",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,1,1,0,0,2,1
2074,Scaphoid fracture fixation: Localization of bones through statistical model to ultrasound registration,2-s2.0-84943547134,2015,"Anas, Emran Mohammad Abu;Rasoulian, Abtin;John, Paul St;Pichora, David;Mousavi, Parvin;Lessoway, Victoria A.;Seitel, Alexander;Hacihaliloglu, Ilker;Rohling, Robert;Abolmaesumi, Purang",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,0,0,0
2075,Volume-specific parameter optimization of 3D local phase features for improved extraction of bone surfaces in ultrasound,2-s2.0-84916220511,2014,"Hacihaliloglu, Ilker;Guy, Pierre;Hodgson, Antony J.;Abugharbieh, Rafeef",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,1,2,2,0,0,0
2076,Local phase tensor features for 3-D ultrasound to statistical shape+pose spine model registration,2-s2.0-84908537511,2014,"Hacihaliloglu, Ilker;Rasoulian, Abtin;Rohling, Robert N.;Abolmaesumi, Purang",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,10,6,6,2,2,2
2077,CT to US registration of the lumbar spine: A clinical feasibility study,2-s2.0-84958522214,2014,"Nagpal, Simrin;Abolmaesumi, Purang;Rasoulian, Abtin;Ungi, Tamas;Hacihaliloglu, Ilker;Osborn, Jill;Borschneck, Dan P.;Lessoway, Victoria A.;Rohling, Robert N.;Mousavi, Parvin",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,1,1,1,0,0,0
2078,A global CT to US registration of the lumbar spine,2-s2.0-84902178858,2014,"Nagpal, Simrin;Hacihaliloglu, Ilker;Ungi, Tamas;Rasoulian, Abtin;Osborn, Jill;Lessoway, Victoria A.;Rohling, Robert N.;Borschneck, Daniel P.;Abolmaesumi, Purang;Mousavi, Parvin",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,0,0,0,0,0
2079,Statistical shape model to 3D ultrasound registration for spine interventions using enhanced local phase features,2-s2.0-84897571669,2013,"Hacihaliloglu, Ilker;Rasoulian, Abtin;Rohling, Robert N.;Abolmaesumi, Purang",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,0,1,1,0,1,0
2080,Non-iterative partial view 3D ultrasound to CT registration in ultrasound-guided computer-assisted orthopedic surgery,2-s2.0-84878859727,2013,"Hacihaliloglu, Ilker;Wilson, David R.;Gilbart, Michael;Hunt, Michael A.;Abolmaesumi, Purang",Hacihaliloglu,Ilker,24467768400,Brain Injury & Repair,3,0,1,1,1,0
2081,A massively parallel screening platform for converting aptamers into molecular switches,2-s2.0-85153686724,2023,"Yoshikawa, Alex M.;Rangel, Alexandra E.;Zheng, Liwei;Wan, Leighton;Hein, Linus A.;Hariri, Amani A.;Eisenstein, Michael;Soh, H. Tom",Hariri,Amani,55659996000,Mental Health & Addictions,0,0,0,0,0,1
2082,Improved immunoassay sensitivity and specificity using single-molecule colocalization,2-s2.0-85137674841,2022,"Hariri, Amani A.;Newman, Sharon S.;Tan, Steven;Mamerow, Dan;Adams, Alexandra M.;Maganzini, Nicolò;Zhong, Brian L.;Eisenstein, Michael;Dunn, Alexander R.;Soh, H. Tom",Hariri,Amani,55659996000,Mental Health & Addictions,0,0,0,0,2,3
2083,Engineering Aptamer Switches for Multifunctional Stimulus-Responsive Nanosystems,2-s2.0-85096786646,2020,"Rangel, Alexandra E.;Hariri, Amani A.;Eisenstein, Michael;Soh, H. Tom",Hariri,Amani,55659996000,Mental Health & Addictions,0,0,0,14,19,12
2084,Independent control of the thermodynamic and kinetic properties of aptamer switches,2-s2.0-85074729306,2019,"Wilson, Brandon D.;Hariri, Amani A.;Thompson, Ian A.P.;Eisenstein, Michael;Soh, H. Tom",Hariri,Amani,55659996000,Mental Health & Addictions,0,0,8,9,13,7
2085,Advancing Wireframe DNA Nanostructures Using Single-Molecule Fluorescence Microscopy Techniques,2-s2.0-85074733644,2019,"Platnich, Casey M.;Hariri, Amani A.;Sleiman, Hanadi F.;Cosa, Gonzalo",Hariri,Amani,55659996000,Mental Health & Addictions,0,0,5,1,4,2
2086,"Kinetics of Strand Displacement and Hybridization on Wireframe DNA Nanostructures: Dissecting the Roles of Size, Morphology, and Rigidity",2-s2.0-85059463444,2018,"Platnich, Casey M.;Hariri, Amani A.;Rahbani, Janane F.;Gordon, Jesse B.;Sleiman, Hanadi F.;Cosa, Gonzalo",Hariri,Amani,55659996000,Mental Health & Addictions,0,2,1,3,2,3
2087,Stoichiometry and Dispersity of DNA Nanostructures Using Photobleaching Pair-Correlation Analysis,2-s2.0-85029670763,2017,"Hariri, Amani A.;Hamblin, Graham D.;Hardwick, Jack S.;Godin, Robert;Desjardins, Jean Francois;Wiseman, Paul W.;Sleiman, Hanadi F.;Cosa, Gonzalo",Hariri,Amani,55659996000,Mental Health & Addictions,0,2,0,0,0,0
2088,"Dynamic DNA Nanotubes: Reversible Switching between Single and Double-Stranded Forms, and Effect of Base Deletions",2-s2.0-84952333246,2015,"Rahbani, Janane F.;Hariri, Amani A.;Cosa, Gonzalo;Sleiman, Hanadi F.",Hariri,Amani,55659996000,Mental Health & Addictions,11,7,6,3,1,4
2089,Stepwise growth of surface-grafted DNA nanotubes visualized at the single-molecule level,2-s2.0-84925745733,2015,"Hariri, Amani A.;Hamblin, Graham D.;Gidi, Yasser;Sleiman, Hanadi F.;Cosa, Gonzalo",Hariri,Amani,55659996000,Mental Health & Addictions,9,5,6,1,4,1
2090,Interaction of anionic phenylene ethynylene polymers with lipids: From membrane embedding to liposome fusion,2-s2.0-84930004776,2014,"Karam, Pierre;Hariri, Amani A.;Calver, Christina F.;Zhao, Xiaoyong;Schanze, Kirk S.;Cosa, Gonzalo",Hariri,Amani,55659996000,Mental Health & Addictions,2,2,1,1,0,0
2091,"Simple design for DNA nanotubes from a minimal set of unmodified strands: Rapid, room-temperature assembly and readily tunable structure",2-s2.0-84876571276,2013,"Hamblin, Graham D.;Hariri, Amani A.;Carneiro, Karina M.M.;Lau, Kai L.;Cosa, Gonzalo;Sleiman, Hanadi F.",Hariri,Amani,55659996000,Mental Health & Addictions,6,5,1,1,1,3
2092,"Study protocol of the Aerobic exercise and CogniTIVe functioning in women with breAsT cancEr (ACTIVATE) trial: A two-arm, two-centre randomized controlled trial",2-s2.0-85089113825,2020,"Brunet, Jennifer;Barrett-Bernstein, Meagan;Zadravec, Kendra;Taljaard, Monica;Levasseur, Nathalie;Srikanthan, Amirrtha;Bland, Kelcey A.;Collins, Barbara;Kam, Julia W.Y.;Handy, Todd C.;Hayden, Sherri;Simmons, Christine;Smith, Andra M.;Virji-Babul, Naznin;Campbell, Kristin L.",Hayden,Sherri,7005268846,Learning Memory & Dementias,0,0,0,1,0,0
2093,A Hypothesis-Generating Study Using Electrophysiology to Examine Cognitive Function in Colon Cancer Patients,2-s2.0-85080843744,2019,"Hung, Stanley Hughwa;Mutti Jaswal, Sumeet;Neil-Sztramko, Sarah Elizabeth;Kam, Julia W.Y.;Niksirat, Negin;C Handy, Todd;Liu-Ambrose, Teresa;Lim, Howard J.;Hayden, Sherri;Gill, Sharlene;Campbell, Kristin L.",Hayden,Sherri,7005268846,Learning Memory & Dementias,0,0,1,0,0,1
2094,Patient perspectives of the experience of a computerized cognitive assessment in a clinical setting,2-s2.0-85050560139,2018,"Robillard, Julie M.;Lai, Jen Ai;Wu, Julia M.;Feng, Tanya L.;Hayden, Sherri",Hayden,Sherri,7005268846,Learning Memory & Dementias,1,2,3,3,1,5
2095,Effect of aerobic exercise on cancer-associated cognitive impairment: A proof-of-concept RCT,2-s2.0-85013053092,2018,"Campbell, K. L.;Kam, J. W.Y.;Neil-Sztramko, S. E.;Liu Ambrose, T.;Handy, T. C.;Lim, H. J.;Hayden, S.;Hsu, L.;Kirkham, A. A.;Gotay, C. C.;McKenzie, D. C.;Boyd, L. A.",Hayden,Sherri,7005268846,Learning Memory & Dementias,8,7,11,15,8,8
2096,Neurobehavioral characterization of adult-onset Alexander disease A family study,2-s2.0-85032182237,2017,"Lichtenstein, Maya L.;Dwosh, Emily;Chowdhury, Anupama Roy;Farrer, Matthew J.;McKenzie, Marna B.;Guella, Ilaria;Evans, Daniel M.;Nygaard, Haakon B.;Shewchuk, Jason R.;Hayden, Sherri;Barton, Jason J.S.;Feldman, Howard H.",Hayden,Sherri,7005268846,Learning Memory & Dementias,0,0,0,2,1,0
2097,Altered neural activation during prepotent response inhibition in breast cancer survivors treated with chemotherapy: an fMRI study,2-s2.0-84944910108,2016,"Kam, Julia W.Y.;Boyd, Lara A.;Hsu, Chun L.;Liu-Ambrose, Teresa;Handy, Todd C.;Lim, Howard J.;Hayden, Sherri;Campbell, Kristin L.",Hayden,Sherri,7005268846,Learning Memory & Dementias,3,0,2,1,4,1
2098,Sustained attention abnormalities in breast cancer survivors with cognitive deficits post chemotherapy: An electrophysiological study,2-s2.0-84926616327,2016,"Kam, J. W.Y.;Brenner, C. A.;Handy, T. C.;Boyd, L. A.;Liu-Ambrose, T.;Lim, H. J.;Hayden, S.;Campbell, K. L.",Hayden,Sherri,7005268846,Learning Memory & Dementias,6,3,2,5,1,5
2099,C-TOC (Cognitive Testing on Computer),2-s2.0-84940992907,2015,"Jacova, Claudia;McGrenere, Joanna;Lee, Hyunsoo S.;Wang, William W.;Le Huray, Sarah;Corenblith, Emily F.;Brehmer, Matthew;Tang, Charlotte;Hayden, Sherri;Beattie, B. Lynn;Hsiung, Ging Yuek R.",Hayden,Sherri,7005268846,Learning Memory & Dementias,1,1,3,2,0,1
2100,Scientific and ethical features of English-language online tests for Alzheimer's disease,2-s2.0-84939196740,2015,"Robillard, Julie M.;Illes, Judy;Arcand, Marcel;Beattie, B. Lynn;Hayden, Sherri;Lawrence, Peter;McGrenere, Joanna;Reiner, Peter B.;Wittenberg, Dana;Jacova, Claudia",Hayden,Sherri,7005268846,Learning Memory & Dementias,6,1,2,0,1,4
