,title,eid,publication year,last name,first name,member id,irp,2018,2019,2020,2021,2022,2023
2259,"Cascaded Multi-view Canonical Correlation (CaMCCo) for Early Diagnosis of Alzheimer's Disease via Fusion of Clinical, Imaging and Omic Features",2-s2.0-85027495943,2017,Hsiung,Robin,7005203713,Learning Memory & Dementias,1,1,1,1,3,4
2260,Cerebral microbleeds: A call for standardized advanced neuroimaging,2-s2.0-85034619148,2017,Hsiung,Robin,7005203713,Learning Memory & Dementias,0,0,0,0,0,0
2261,Sex differences in the prevalence of genetic mutations in FTD and ALS,2-s2.0-85031396336,2017,Hsiung,Robin,7005203713,Learning Memory & Dementias,3,6,6,7,7,7
2262,TIA1 Mutations in Amyotrophic Lateral Sclerosis and Frontotemporal Dementia Promote Phase Separation and Alter Stress Granule Dynamics,2-s2.0-85027355567,2017,Hsiung,Robin,7005203713,Learning Memory & Dementias,70,73,76,65,62,37
2263,The impact of aerobic exercise on fronto-parietal network connectivity and its relation to mobility: An exploratory analysis of a 6-month randomized controlled trial,2-s2.0-85027887380,2017,Hsiung,Robin,7005203713,Learning Memory & Dementias,3,6,3,3,2,6
2264,Associations between cerebral amyloid and changes in cognitive function and falls risk in subcortical ischemic vascular cognitive impairment,2-s2.0-85021427512,2017,Hsiung,Robin,7005203713,Learning Memory & Dementias,1,1,0,0,0,2
2265,The Vascular Impairment of Cognition Classification Consensus Study,2-s2.0-85013639675,2017,Hsiung,Robin,7005203713,Learning Memory & Dementias,13,11,26,30,17,16
2266,Pharmacological Therapy for Apathy in Alzheimer's Disease: A Systematic Review and Meta-Analysis,2-s2.0-85019172260,2017,Hsiung,Robin,7005203713,Learning Memory & Dementias,4,5,2,3,9,4
2267,Association of plasma neurofilament light with neurodegeneration in patients with Alzheimer disease,2-s2.0-85018870200,2017,Hsiung,Robin,7005203713,Learning Memory & Dementias,53,78,115,110,108,55
2268,Economic evaluation of aerobic exercise training in older adults with vascular cognitive impairment: PROMoTE trial,2-s2.0-85016491295,2017,Hsiung,Robin,7005203713,Learning Memory & Dementias,0,1,3,0,0,2
2269,Genetic architecture of sporadic frontotemporal dementia and overlap with Alzheimer's and Parkinson's diseases,2-s2.0-85006056898,2017,Hsiung,Robin,7005203713,Learning Memory & Dementias,18,12,16,17,6,3
2270,Longitudinal measurement and hierarchical classification framework for the prediction of Alzheimer's disease,2-s2.0-85009350821,2017,Hsiung,Robin,7005203713,Learning Memory & Dementias,7,11,5,7,5,3
2271,Sex Difference in Aerobic Exercise Efficacy to Improve Cognition in Older Adults with Vascular Cognitive Impairment: Secondary Analysis of a Randomized Controlled Trial,2-s2.0-85033550895,2017,Hsiung,Robin,7005203713,Learning Memory & Dementias,3,8,6,9,10,8
2272,The 2002 NIMH Provisional Diagnostic Criteria for Depression of Alzheimer's Disease (PDC-dAD): Gauging their Validity over a Decade Later,2-s2.0-85019215264,2017,Hsiung,Robin,7005203713,Learning Memory & Dementias,1,4,2,4,1,2
2273,Aerobic exercise and vascular cognitive impairment,2-s2.0-84995569137,2016,Hsiung,Robin,7005203713,Learning Memory & Dementias,9,16,14,17,14,9
2274,Microbleeds in Alzheimer's disease: A neuropsychological overview and meta-analysis,2-s2.0-84995480943,2016,Hsiung,Robin,7005203713,Learning Memory & Dementias,1,3,2,0,2,2
2275,"Risk of progression to dementia from MCI, how significant is the impact of depression? A sensitivity report",2-s2.0-84963829866,2016,Hsiung,Robin,7005203713,Learning Memory & Dementias,0,1,0,0,0,0
2276,"Neuropsychiatric symptoms in Alzheimer's disease (AD): How sensitive, how prevalent?",2-s2.0-84968735745,2016,Hsiung,Robin,7005203713,Learning Memory & Dementias,0,1,0,0,0,0
2277,"Erratum: Exploring the effects of coexisting amyloid in subcortical vascular cognitive impairment. [BMC Neurol.,15, (2015), (197)] Doi: 10.1186/s12883-015-0459-1",2-s2.0-84984691334,2016,Hsiung,Robin,7005203713,Learning Memory & Dementias,0,0,0,0,0,0
2278,Could better phenotyping small vessel disease provide new insights into alzheimer disease and improve clinical trial outcomes?,2-s2.0-84974691661,2016,Hsiung,Robin,7005203713,Learning Memory & Dementias,2,0,1,2,0,0
2279,Early role of vascular dysregulation on late-onset Alzheimer's disease based on multifactorial data-driven analysis,2-s2.0-84975882747,2016,Hsiung,Robin,7005203713,Learning Memory & Dementias,69,93,119,119,118,82
2280,"Association between anticholinergic medication use and cognition, brain metabolism, and brain atrophy in cognitively normal older adults",2-s2.0-84974603577,2016,Hsiung,Robin,7005203713,Learning Memory & Dementias,23,33,41,43,26,19
2281,Agreement between patient and proxy assessments of quality of life among older adults with vascular cognitive impairment using the EQ-5D-3L and ICECAP-O,2-s2.0-84964819613,2016,Hsiung,Robin,7005203713,Learning Memory & Dementias,2,5,2,0,3,0
2282,Periventricular hyperintensities are associated with elevated cerebral amyloid,2-s2.0-84957798708,2016,Hsiung,Robin,7005203713,Learning Memory & Dementias,17,6,12,9,7,10
2283,Prevalence of brain microbleeds in Alzheimer disease: A systematic review and meta-analysis on the influence of neuroimaging techniques,2-s2.0-84957963713,2016,Hsiung,Robin,7005203713,Learning Memory & Dementias,5,3,8,7,7,0
2284,The association between obstructive sleep apnea and Alzheimer's disease: A meta-analysis perspective,2-s2.0-84974625597,2016,Hsiung,Robin,7005203713,Learning Memory & Dementias,16,16,24,25,27,10
2285,Exploring the effects of coexisting amyloid in subcortical vascular cognitive impairment,2-s2.0-84944034165,2015,Hsiung,Robin,7005203713,Learning Memory & Dementias,0,2,2,0,0,0
2286,Challenges with cost-utility analyses of behavioural interventions among older adults at risk for dementia,2-s2.0-84943357966,2015,Hsiung,Robin,7005203713,Learning Memory & Dementias,5,2,1,1,1,3
2287,C-TOC (Cognitive Testing on Computer),2-s2.0-84940992907,2015,Hsiung,Robin,7005203713,Learning Memory & Dementias,1,1,3,2,0,1
2288,The prevalence of depressive symptoms in frontotemporal dementia: A meta-analysis,2-s2.0-84923076490,2015,Hsiung,Robin,7005203713,Learning Memory & Dementias,3,2,3,5,2,3
2289,Ferritin levels in the cerebrospinal fluid predict Alzheimer's disease outcomes and are regulated by APOE,2-s2.0-84930225631,2015,Hsiung,Robin,7005203713,Learning Memory & Dementias,29,19,24,27,34,23
2290,Erratum: CSF biomarker variability in the Alzheimer's Association quality control program (Alzheimer's and Dementia (2013) 9 (251-261)),2-s2.0-84933531907,2015,Hsiung,Robin,7005203713,Learning Memory & Dementias,0,0,0,0,0,0
2291,Nitrous Oxide (N<inf>2</inf>O)-Induced Acute Psychosis,2-s2.0-84944460372,2014,Hsiung,Robin,7005203713,Learning Memory & Dementias,1,0,3,1,4,0
2292,MicroRNAs targeting Nicastrin regulate Aβ production and are affected by target site polymorphisms,2-s2.0-84904473741,2014,Hsiung,Robin,7005203713,Learning Memory & Dementias,3,4,2,2,0,1
2293,TMEM106B protects C9ORF72 expansion carriers against frontotemporal dementia,2-s2.0-84896718565,2014,Hsiung,Robin,7005203713,Learning Memory & Dementias,8,9,11,8,6,6
2294,Evaluation of late-onset Alzheimer disease genetic susceptibility risks in a Canadian population,2-s2.0-85058205056,2014,Hsiung,Robin,7005203713,Learning Memory & Dementias,4,3,5,2,4,1
2295,Genetic modifiers in carriers of repeat expansions in the C9ORF72 gene,2-s2.0-85005916169,2014,Hsiung,Robin,7005203713,Learning Memory & Dementias,6,3,9,3,6,6
2296,Early neuropsychological characteristics of progranulin mutation carriers,2-s2.0-84919587433,2014,Hsiung,Robin,7005203713,Learning Memory & Dementias,3,4,3,2,5,2
2297,Ataxin-2 as potential disease modifier in C9ORF72 expansion carriers,2-s2.0-84903819005,2014,Hsiung,Robin,7005203713,Learning Memory & Dementias,9,9,12,5,3,2
2298,Frontotemporal dementia and its subtypes: A genome-wide association study,2-s2.0-84902509590,2014,Hsiung,Robin,7005203713,Learning Memory & Dementias,30,22,26,35,26,19
2299,Fluid biomarkers for diagnosing dementia: Rationale and the Canadian Consensus on Diagnosis and Treatment of Dementia recommendations for Canadian physicians,2-s2.0-84889068875,2013,Hsiung,Robin,7005203713,Learning Memory & Dementias,1,1,1,2,2,0
2300,C9ORF72 repeat expansions in cases with previously identified pathogenic mutations,2-s2.0-84888235194,2013,Hsiung,Robin,7005203713,Learning Memory & Dementias,4,4,5,4,2,0
2301,Anterior brain glucose hypometabolism predates dementia in progranulin mutation carriers,2-s2.0-84888222366,2013,Hsiung,Robin,7005203713,Learning Memory & Dementias,4,3,6,11,5,6
2302,TMEM106B p.T185S regulates TMEM106B protein levels: Implications for frontotemporal dementia,2-s2.0-84883742170,2013,Hsiung,Robin,7005203713,Learning Memory & Dementias,6,2,7,5,8,5
2303,Early-onset dementias: Diagnostic and etiological considerations,2-s2.0-84881120112,2013,Hsiung,Robin,7005203713,Learning Memory & Dementias,5,4,6,5,9,1
2304,CSF biomarker variability in the Alzheimer's Association quality control program,2-s2.0-84876909712,2013,Hsiung,Robin,7005203713,Learning Memory & Dementias,38,32,24,25,17,8
2305,Effect of white matter hyperintensity on medial temporal lobe atrophy in Alzheimer's Disease,2-s2.0-84872768081,2013,Hsiung,Robin,7005203713,Learning Memory & Dementias,3,0,0,1,3,0
2306,Prevalence of mild cognitive impairment and its subtypes in the Mexican population,2-s2.0-84870295935,2013,Hsiung,Robin,7005203713,Learning Memory & Dementias,1,5,4,8,6,0
2307,HDPairFinder: A data processing platform for hydrogen/deuterium isotopic labeling-based nontargeted analysis of trace-level amino-containing chemicals in environmental water,2-s2.0-85149787632,2024,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,0
2308,Meeting Report on the 2nd Chinese American Society for Mass Spectrometry Conference: Advancing Biological and Pharmaceutical Mass Spectrometry,2-s2.0-85164039884,2023,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,0
2309,Accurate determination of molecular formulae using tandem mass spectrometry,2-s2.0-85161217199,2023,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,0
2310,BUDDY: molecular formula discovery via bottom-up MS/MS interrogation,2-s2.0-85152946311,2023,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,1
2311,"Elucidation of Physiological, Transcriptomic and Metabolomic Salinity Response Mechanisms in Medicago sativa",2-s2.0-85160532309,2023,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,0
2312,Mechanistic Understanding of the Discrepancies between Common Peak Picking Algorithms in Liquid Chromatography-Mass Spectrometry-Based Metabolomics,2-s2.0-85151496907,2023,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,1
2313,Evaluating Software Tools for Lipid Identification from Ion Mobility Spectrometry–Mass Spectrometry Lipidomics Data,2-s2.0-85156137099,2023,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,0
2314,Quantitative challenges and their bioinformatic solutions in mass spectrometry-based metabolomics,2-s2.0-85149289777,2023,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,0
2315,Amino Acid Availability Determines Plant Immune Homeostasis in the Rhizosphere Microbiome,2-s2.0-85153900458,2023,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,0
2316,HExpPredict: In Vivo Exposure Prediction of Human Blood Exposome Using a Random Forest Model and Its Application in Chemical Risk Prioritization,2-s2.0-85150116608,2023,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,3
2317,"The role of the HLA allelic repertoire on the clinical severity of COVID-19 in Canadians, living in the Saskatchewan province",2-s2.0-85147211551,2023,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,0
2318,The cell envelope of Thermotogae suggests a mechanism for outer membrane biogenesis,2-s2.0-85153687323,2023,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,0
2319,Multi-omic profiling of the leukemic microenvironment shows bone marrow interstitial fluid is distinct from peripheral blood plasma,2-s2.0-85138170806,2022,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,0
2320,SIMILE enables alignment of tandem mass spectra with statistical significance,2-s2.0-85129760834,2022,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,3,5
2321,Gut metagenome-derived signature predicts hepatic decompensation and mortality in NAFLD-related cirrhosis,2-s2.0-85138731833,2022,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,2
2322,Addressing big data challenges in mass spectrometry-based metabolomics,2-s2.0-85136945245,2022,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,4
2323,MAFFIN: Metabolomics sample normalization using maximal density fold change with high-quality metabolic features and corrected signal intensities,2-s2.0-85133873419,2022,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,2,2
2324,Adaptive Box-Cox Transformation: A Highly Flexible Feature-Specific Data Transformation to Improve Metabolomic Data Normality for Better Statistical Analysis,2-s2.0-85132005275,2022,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,1,2
2325,Comprehensive assessment of the diminished statistical power caused by nonlinear electrospray ionization responses in mass spectrometry-based metabolomics,2-s2.0-85125635342,2022,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,3,2
2326,Radical fragment ions in collision-induced dissociation-based tandem mass spectrometry,2-s2.0-85125014591,2022,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,2,4
2327,"Paramounter: Direct Measurement of Universal Parameters to Process Metabolomics Data in a ""white Box""",2-s2.0-85126324301,2022,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,1,3
2328,JPA: Joint Metabolic Feature Extraction Increases the Depth of Chemical Coverage for LC-MS-Based Metabolomics and Exposomics,2-s2.0-85125754429,2022,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,2,1
2329,Epigenetic aberrations of gene expression in a rat model of hepatocellular carcinoma,2-s2.0-85132666937,2022,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,1,4
2330,RTP: One Effective Platform to Probe Reactive Compound Transformation Products and Its Applications for a Reactive Plasticizer BADGE,2-s2.0-85120002661,2021,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,1,1
2331,Serum integrative omics reveals the landscape of human diabetic kidney disease,2-s2.0-85119353002,2021,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,3,8
2332,EVA: Evaluation of Metabolic Feature Fidelity Using a Deep Learning Model Trained with over 25000 Extracted Ion Chromatograms,2-s2.0-85114513941,2021,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,8,7
2333,Toxicity mechanisms of polystyrene microplastics in marine mussels revealed by high-coverage quantitative metabolomics using chemical isotope labeling liquid chromatography mass spectrometry,2-s2.0-85105887046,2021,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,6,25,22
2334,Recognizing Contamination Fragment Ions in Liquid Chromatography-Tandem Mass Spectrometry Data,2-s2.0-85103754749,2021,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,2,1,2
2335,ISFrag: De Novo Recognition of In-Source Fragments for Liquid Chromatography-Mass Spectrometry Data,2-s2.0-85111282584,2021,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,0,9,4
2336,"Global-Scale Metabolomic Profiling of Human Hair for Simultaneous Monitoring of Endogenous Metabolome, Short- and Long-Term Exposome",2-s2.0-85107067177,2021,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,1,3,7
2337,SteroidXtract: Deep Learning-Based Pattern Recognition Enables Comprehensive and Rapid Extraction of Steroid-Like Metabolic Features for Automated Biology-Driven Metabolomics,2-s2.0-85104912510,2021,Huan,Tao,55633182300,Brain Development & Neurodevelopmental Disorders,0,0,0,2,3,3
